architecture,strain,cycle_sequence,delta_R_over_R0_percent
CNT/CB single layer,60%,7.518191268191268,95.18576661433808
CNT/CB single layer,60%,7.52079002079002,94.57526600383747
CNT/CB single layer,60%,7.523388773388773,94.02290830862262
CNT/CB single layer,60%,7.525987525987526,93.52869352869354
CNT/CB single layer,60%,7.528586278586278,92.74376417233564
CNT/CB single layer,60%,7.53118503118503,92.07512064654924
CNT/CB single layer,60%,7.533783783783784,91.49369149369151
CNT/CB single layer,60%,7.536382536382536,90.8831908831909
CNT/CB single layer,60%,7.538981288981289,90.2726902726903
CNT/CB single layer,60%,7.541580041580041,89.69126111983256
CNT/CB single layer,60%,7.544178794178794,89.16797488226061
CNT/CB single layer,60%,7.546777546777546,88.67376010233157
CNT/CB single layer,60%,7.549376299376299,88.26675969533113
CNT/CB single layer,60%,7.5519750519750515,87.68533054247342
CNT/CB single layer,60%,7.5545738045738045,87.19111576254437
CNT/CB single layer,60%,7.557172557172557,86.72597244025818
CNT/CB single layer,60%,7.55977130977131,85.76661433804293
CNT/CB single layer,60%,7.5623700623700625,85.09797081225656
CNT/CB single layer,60%,7.564968814968815,84.42932728647015
CNT/CB single layer,60%,7.5675675675675675,83.78975521832666
CNT/CB single layer,60%,7.5701663201663205,83.1211116925403
CNT/CB single layer,60%,7.572765072765073,82.59782545496833
CNT/CB single layer,60%,7.575363825363826,81.98732484446772
CNT/CB single layer,60%,7.5779625779625785,81.34775277632423
CNT/CB single layer,60%,7.580561330561331,80.79539508110939
CNT/CB single layer,60%,7.583160083160083,80.24303738589455
CNT/CB single layer,60%,7.585758835758836,79.69067969067972
CNT/CB single layer,60%,7.588357588357589,78.93482179196468
CNT/CB single layer,60%,7.590956340956341,78.52782138496426
CNT/CB single layer,60%,7.593555093555093,77.91732077446365
CNT/CB single layer,60%,7.596153846153847,77.3940345368917
CNT/CB single layer,60%,7.598752598752599,76.78353392639109
CNT/CB single layer,60%,7.601351351351351,75.94046165474738
CNT/CB single layer,60%,7.603950103950104,75.27181812896102
CNT/CB single layer,60%,7.606548856548857,74.60317460317464
CNT/CB single layer,60%,7.609147609147609,73.84731670445957
CNT/CB single layer,60%,7.611746361746361,73.23681609395896
CNT/CB single layer,60%,7.614345114345114,72.45188673760103
CNT/CB single layer,60%,7.616943866943867,71.8704575847433
CNT/CB single layer,60%,7.61954261954262,71.11459968602828
CNT/CB single layer,60%,7.622141372141372,70.18431304145592
CNT/CB single layer,60%,7.624740124740125,69.28309785452646
CNT/CB single layer,60%,7.627338877338877,67.65509622652482
CNT/CB single layer,60%,7.62993762993763,66.95738124309555
CNT/CB single layer,60%,7.632536382536382,66.2015233443805
CNT/CB single layer,60%,7.635135135135135,65.41659398802257
CNT/CB single layer,60%,7.637733887733888,64.7188790045933
CNT/CB single layer,60%,7.640332640332641,63.992092563521176
CNT/CB single layer,60%,7.642931392931393,63.23623466480611
CNT/CB single layer,60%,7.645530145530145,62.13151927437644
CNT/CB single layer,60%,7.648128898128898,61.37566137566141
CNT/CB single layer,60%,7.650727650727651,60.53258910401771
CNT/CB single layer,60%,7.653326403326403,59.80580266294553
CNT/CB single layer,60%,7.655925155925155,58.497587069015665
CNT/CB single layer,60%,7.658523908523909,57.68358625501485
CNT/CB single layer,60%,7.661122661122661,56.89865689865691
CNT/CB single layer,60%,7.663721413721413,56.08465608465612
CNT/CB single layer,60%,7.666320166320166,54.979940694226435
CNT/CB single layer,60%,7.668918918918919,54.28222571079715
CNT/CB single layer,60%,7.671517671517671,53.67172510029654
CNT/CB single layer,60%,7.6741164241164235,52.50886679458109
CNT/CB single layer,60%,7.6767151767151764,51.753008895866074
CNT/CB single layer,60%,7.679313929313929,50.939008081865246
CNT/CB single layer,60%,7.6819126819126815,50.1831501831502
CNT/CB single layer,60%,7.6845114345114345,49.42729228443517
CNT/CB single layer,60%,7.6871101871101875,48.72957730100591
CNT/CB single layer,60%,7.6897089397089395,47.30507587650448
CNT/CB single layer,60%,7.692307692307692,46.462003604860776
CNT/CB single layer,60%,7.694906444906445,45.76428862143149
CNT/CB single layer,60%,7.697505197505198,45.066573638002225
CNT/CB single layer,60%,7.7001039501039505,44.339787196930075
CNT/CB single layer,60%,7.702702702702703,43.67114367114368
CNT/CB single layer,60%,7.705301455301456,43.06064306064308
CNT/CB single layer,60%,7.707900207900208,42.30478516192804
CNT/CB single layer,60%,7.710498960498961,41.60707017849876
CNT/CB single layer,60%,7.713097713097713,40.79306936449796
CNT/CB single layer,60%,7.715696465696466,40.15349729635445
CNT/CB single layer,60%,7.718295218295218,39.42671085528231
CNT/CB single layer,60%,7.720893970893972,38.58363858363861
CNT/CB single layer,60%,7.723492723492724,37.44985173556604
CNT/CB single layer,60%,7.726091476091476,36.66492237920812
CNT/CB single layer,60%,7.728690228690229,35.938135938135964
CNT/CB single layer,60%,7.731288981288982,35.298563869992456
CNT/CB single layer,60%,7.733887733887734,34.5717774289203
CNT/CB single layer,60%,7.736486486486486,33.29263329263332
CNT/CB single layer,60%,7.739085239085239,32.59491830920404
CNT/CB single layer,60%,7.741683991683992,31.89720332577477
CNT/CB single layer,60%,7.744282744282744,31.17041688470261
CNT/CB single layer,60%,7.746881496881497,30.50177335891624
CNT/CB single layer,60%,7.74948024948025,29.658701087272537
CNT/CB single layer,60%,7.752079002079002,28.873771730914616
CNT/CB single layer,60%,7.754677754677754,28.11791383219956
CNT/CB single layer,60%,7.757276507276507,27.100412814698537
CNT/CB single layer,60%,7.75987525987526,26.373626373626387
CNT/CB single layer,60%,7.762474012474012,25.646839932554226
CNT/CB single layer,60%,7.765072765072765,24.861910576196305
CNT/CB single layer,60%,7.767671517671518,23.873481016338168
CNT/CB single layer,60%,7.77027027027027,23.117623117623133
CNT/CB single layer,60%,7.772869022869022,22.303622303622326
CNT/CB single layer,60%,7.775467775467775,21.518692947264388
CNT/CB single layer,60%,7.778066528066528,20.79190650619223
CNT/CB single layer,60%,7.78066528066528,19.48369091226235
CNT/CB single layer,60%,7.783264033264033,18.756904471190193
CNT/CB single layer,60%,7.785862785862786,18.001046572475154
CNT/CB single layer,60%,7.788461538461538,17.157974300831466
CNT/CB single layer,60%,7.791060291060291,16.547473690330843
CNT/CB single layer,60%,7.793659043659043,15.936973079830235
CNT/CB single layer,60%,7.796257796257796,15.384615384615394
CNT/CB single layer,60%,7.798856548856548,14.657828943543239
CNT/CB single layer,60%,7.801455301455301,14.076399790685528
CNT/CB single layer,60%,7.804054054054054,13.698470841328
CNT/CB single layer,60%,7.8066528066528065,13.349613349613373
CNT/CB single layer,60%,7.8092515592515594,13.000755857898728
CNT/CB single layer,60%,7.811850311850312,12.593755450898318
CNT/CB single layer,60%,7.8144490644490645,11.925111925111944
CNT/CB single layer,60%,7.817047817047817,11.547182975754415
CNT/CB single layer,60%,7.81964656964657,11.22739694168267
CNT/CB single layer,60%,7.8222453222453225,10.907610907610925
CNT/CB single layer,60%,7.824844074844075,10.645967788824946
CNT/CB single layer,60%,7.827442827442828,10.3261817547532
CNT/CB single layer,60%,7.830041580041581,9.91918134775279
CNT/CB single layer,60%,7.832640332640333,9.657538228966809
CNT/CB single layer,60%,7.835239085239085,9.279609279609298
CNT/CB single layer,60%,7.837837837837838,8.959823245537553
CNT/CB single layer,60%,7.840436590436591,8.727251584394455
CNT/CB single layer,60%,7.843035343035343,8.40746555032271
CNT/CB single layer,60%,7.845634095634096,8.203965346822498
CNT/CB single layer,60%,7.848232848232849,7.913250770393635
CNT/CB single layer,60%,7.850831600831601,7.680679109250555
CNT/CB single layer,60%,7.853430353430353,7.477178905750341
CNT/CB single layer,60%,7.856029106029106,7.244607244607261
CNT/CB single layer,60%,7.858627858627859,7.128321414035713
CNT/CB single layer,60%,7.861226611226611,6.982964125821281
CNT/CB single layer,60%,7.863825363825363,6.721321007035303
CNT/CB single layer,60%,7.866424116424117,6.517820803535105
CNT/CB single layer,60%,7.869022869022869,6.372463515320674
CNT/CB single layer,60%,7.871621621621622,6.168963311820477
CNT/CB single layer,60%,7.874220374220374,5.907320193034497
CNT/CB single layer,60%,7.876819126819127,5.703819989534284
CNT/CB single layer,60%,7.879417879417879,5.413105413105422
CNT/CB single layer,60%,7.882016632016632,5.296819582533889
CNT/CB single layer,60%,7.884615384615384,5.180533751962341
CNT/CB single layer,60%,7.887214137214137,4.977033548462127
CNT/CB single layer,60%,7.88981288981289,4.831676260247696
CNT/CB single layer,60%,7.892411642411643,4.744461887319047
CNT/CB single layer,60%,7.895010395010395,4.628176056747499
CNT/CB single layer,60%,7.897609147609147,4.511890226175951
CNT/CB single layer,60%,7.9002079002079,4.366532937961519
CNT/CB single layer,60%,7.902806652806653,4.2502471073899715
CNT/CB single layer,60%,7.905405405405405,4.104889819175541
CNT/CB single layer,60%,7.908004158004158,3.988603988604008
CNT/CB single layer,60%,7.910602910602911,3.814175242746678
CNT/CB single layer,60%,7.913201663201663,3.7269608698180288
CNT/CB single layer,60%,7.915800415800415,3.6106750392464804
CNT/CB single layer,60%,7.918399168399168,3.523460666317831
CNT/CB single layer,60%,7.920997920997921,3.3781033781034004
CNT/CB single layer,60%,7.923596673596673,3.261817547531852
CNT/CB single layer,60%,7.9261954261954255,3.174603174603187
CNT/CB single layer,60%,7.928794178794179,3.0873888016745377
CNT/CB single layer,60%,7.9313929313929314,2.9129600558172073
CNT/CB single layer,60%,7.9339916839916835,2.7966742252456753
CNT/CB single layer,60%,7.9365904365904365,2.70945985231701
CNT/CB single layer,60%,7.9391891891891895,2.622245479388345
CNT/CB single layer,60%,7.941787941787942,2.505959648816813
CNT/CB single layer,60%,7.944386694386694,2.418745275888148
CNT/CB single layer,60%,7.946985446985447,2.3896738182452646
CNT/CB single layer,60%,7.9495841995842,2.360602360602382
CNT/CB single layer,60%,7.952182952182953,2.273387987673716
CNT/CB single layer,60%,7.954781704781705,2.1571021571021682
CNT/CB single layer,60%,7.957380457380458,2.04081632653062
CNT/CB single layer,60%,7.95997920997921,1.9826734112448543
CNT/CB single layer,60%,7.962577962577963,1.80824466538754
CNT/CB single layer,60%,7.965176715176715,1.6919588348159917
CNT/CB single layer,60%,7.967775467775468,1.6047444618873266
CNT/CB single layer,60%,7.970374220374221,1.4884586313157944
CNT/CB single layer,60%,7.972972972972974,1.4303157160300122
CNT/CB single layer,60%,7.975571725571726,1.3431013431013632
CNT/CB single layer,60%,7.978170478170478,1.255886970172698
CNT/CB single layer,60%,7.980769230769231,1.1686725972440328
CNT/CB single layer,60%,7.983367983367984,1.1105296819582668
CNT/CB single layer,60%,7.985966735966736,1.0233153090296017
CNT/CB single layer,60%,7.988565488565488,0.9942438513867187
CNT/CB single layer,60%,7.991164241164242,0.9361009361009526
CNT/CB single layer,60%,7.993762993762994,0.8779580208151705
CNT/CB single layer,60%,7.996361746361746,0.7907436478865213
CNT/CB single layer,60%,7.998960498960499,0.7326007326007392
CNT/CB single layer,60%,8.001559251559252,0.6744578173149731
CNT/CB single layer,60%,8.004158004158004,0.616314902029207
CNT/CB single layer,60%,8.006756756756756,0.5872434443863079
CNT/CB single layer,60%,8.009355509355508,0.5581719867434249
CNT/CB single layer,60%,8.011954261954262,0.529100529100542
CNT/CB single layer,60%,8.014553014553014,0.529100529100542
CNT/CB single layer,60%,8.017151767151766,0.5581719867434249
CNT/CB single layer,60%,8.01975051975052,0.616314902029207
CNT/CB single layer,60%,8.022349272349272,0.6453863596720901
CNT/CB single layer,60%,8.024948024948024,0.7326007326007392
CNT/CB single layer,60%,8.027546777546778,0.8488865631722874
CNT/CB single layer,60%,8.03014553014553,1.0523867666725009
CNT/CB single layer,60%,8.032744282744282,1.7791732077446567
CNT/CB single layer,60%,8.035343035343036,2.0698877841735195
CNT/CB single layer,60%,8.037941787941788,2.3896738182452646
CNT/CB single layer,60%,8.04054054054054,2.8257456828885585
CNT/CB single layer,60%,8.043139293139294,3.2908890051747353
CNT/CB single layer,60%,8.045738045738045,4.046746903889774
CNT/CB single layer,60%,8.048336798336798,5.471248328391203
CNT/CB single layer,60%,8.05093555093555,6.692249549392419
CNT/CB single layer,60%,8.053534303534304,7.622536193964772
CNT/CB single layer,60%,8.056133056133056,8.698180126751573
CNT/CB single layer,60%,8.058731808731808,9.744752601895474
CNT/CB single layer,60%,8.06133056133056,10.82039653468226
CNT/CB single layer,60%,8.063929313929314,12.04139775568349
CNT/CB single layer,60%,8.066528066528067,13.000755857898728
CNT/CB single layer,60%,8.069126819126819,13.872899587185314
CNT/CB single layer,60%,8.071725571725572,14.745043316471904
CNT/CB single layer,60%,8.074324324324325,15.675329961044257
CNT/CB single layer,60%,8.076923076923077,16.663759520902392
CNT/CB single layer,60%,8.07952182952183,17.59404616547476
CNT/CB single layer,60%,8.082120582120583,18.3499040641898
CNT/CB single layer,60%,8.084719334719335,19.5999767428339
CNT/CB single layer,60%,8.087318087318087,20.55933484504915
CNT/CB single layer,60%,8.089916839916839,21.867550438979034
CNT/CB single layer,60%,8.092515592515593,22.710622710622722
CNT/CB single layer,60%,8.095114345114345,23.640909355195088
CNT/CB single layer,60%,8.097713097713097,24.454910169195895
CNT/CB single layer,60%,8.10031185031185,25.210768067910948
CNT/CB single layer,60%,8.102910602910603,25.93755450898309
CNT/CB single layer,60%,8.105509355509355,26.75155532298391
CNT/CB single layer,60%,8.108108108108109,27.594627594627614
CNT/CB single layer,60%,8.11070686070686,28.350485493342653
CNT/CB single layer,60%,8.113305613305613,29.309843595557894
CNT/CB single layer,60%,8.115904365904367,30.123844409558714
CNT/CB single layer,60%,8.118503118503119,31.432060003488594
CNT/CB single layer,60%,8.121101871101871,32.246060817489415
CNT/CB single layer,60%,8.123700623700625,33.147276004418885
CNT/CB single layer,60%,8.126299376299375,33.96127681841969
CNT/CB single layer,60%,8.128898128898129,34.65899180184896
CNT/CB single layer,60%,8.131496881496881,35.356706785278234
CNT/CB single layer,60%,8.134095634095633,36.19977905692194
CNT/CB single layer,60%,8.136694386694387,37.01377987092275
CNT/CB single layer,60%,8.13929313929314,37.973137973138
CNT/CB single layer,60%,8.141891891891891,39.19413919413922
CNT/CB single layer,60%,8.144490644490645,39.97906855049714
CNT/CB single layer,60%,8.147089397089397,40.560497703354855
CNT/CB single layer,60%,8.14968814968815,41.43264143264145
CNT/CB single layer,60%,8.152286902286903,42.362928077213816
CNT/CB single layer,60%,8.154885654885655,43.23507180650041
CNT/CB single layer,60%,8.157484407484407,44.049072620501214
CNT/CB single layer,60%,8.160083160083161,45.124716553287996
CNT/CB single layer,60%,8.162681912681913,47.450433164718895
CNT/CB single layer,60%,8.165280665280665,48.23536252107684
CNT/CB single layer,60%,8.167879417879417,49.10750625036342
CNT/CB single layer,60%,8.17047817047817,50.357578929007516
CNT/CB single layer,60%,8.173076923076923,51.28786557357987
CNT/CB single layer,60%,8.175675675675675,53.29379615093902
CNT/CB single layer,60%,8.178274428274428,54.36944008372583
